label,message,sentiment,predicted
ham,"Dear, take care. I am just reaching home.love u a lot.",positive,neutral
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",positive,positive
ham,Once free call me sir.,positive,positive
ham,Dear umma she called me now :-),positive,positive
ham,Well i will watch shrek in 3D!!B),positive,neutral
ham,I will reach ur home in  &lt;#&gt;  minutes,positive,neutral
ham,Forgot to tell ü smth.. Can ü like number the sections so that it's clearer..,positive,neutral
ham,Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.,positive,positive
spam,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?",negative,positive
ham,I attended but nothing is there.,positive,neutral
ham,Now press conference da:),positive,positive
ham,Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.,positive,positive
ham,"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds..",positive,negative
ham,Do you know what Mallika Sherawat did yesterday? Find out now @  &lt;URL&gt;,positive,neutral
ham,Oh ok wait 4 me there... My lect havent finish,positive,positive
ham,Shall I bring us a bottle of wine to keep us amused? Only joking! I‘ll bring one anyway,positive,neutral
spam,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,negative,positive
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,negative,neutral
ham,"Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk.",positive,neutral
ham,"Alright, see you in a bit",positive,neutral
ham,I cant pick the phone right now. Pls send a message,positive,positive
ham,"It's that time of the week again, ryan",positive,neutral
ham,Its a part of checking IQ,positive,neutral
ham,Same as u... Dun wan... Y u dun like me already ah... Wat u doing now? Still eating?,positive,negative
ham,Our Prasanth ettans mother passed away last night. Just pray for her and family.,positive,neutral
spam,"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX",negative,positive
ham,Which channel:-):-):):-).,positive,positive
ham,"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?",positive,neutral
ham,U can call now...,positive,neutral
ham,Havent.,positive,neutral
ham,Cant think of anyone with * spare room off * top of my head,positive,positive
ham,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?",positive,negative
ham,Come by our room at some point so we can iron out the plan for this weekend,positive,neutral
ham,Ugh my leg hurts. Musta overdid it on mon.,positive,neutral
ham,"K will do, addie &amp; I are doing some art so I'll be here when you get home",positive,neutral
ham,"Not yet chikku..k, then wat abt tht guy did he stopped irritating or msging to u..",positive,negative
ham,"Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola",positive,positive
ham,Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck? ,positive,neutral
ham,"Nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash",positive,positive
ham,"Sorry about earlier. Putting out fires.Are you around to talk after 9? Or do you actually have a life, lol!",positive,positive
ham,Yes. Nigh you cant aha.,positive,neutral
ham,Would me smoking you out help us work through this difficult time,positive,negative
ham,Its posible dnt live in  &lt;#&gt; century cm frwd n thnk different,positive,positive
ham,I am sorry it hurt you.,positive,negative
ham,I'm hungry buy smth home...,positive,neutral
ham,I like to think there's always the possibility of being in a pub later.,positive,neutral
ham,"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck",positive,positive
ham,At WHAT TIME should i come tomorrow,positive,neutral
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..",positive,neutral
ham,See the forwarding message for proof,positive,neutral
ham,"Oh yes, why is it like torture watching england?",positive,neutral
ham,Its going good...no problem..but still need little experience to understand american customer voice...,positive,negative
ham,"Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec  &lt;#&gt; . Just thot you'ld like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done.",positive,positive
ham,Yes. Please leave at  &lt;#&gt; . So that at  &lt;#&gt;  we can leave,positive,neutral
ham,Can you do online transaction?,positive,neutral
ham,"Ooh, 4got, i'm gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too. ",positive,neutral
spam,You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo,negative,positive
ham,"Sorry, I'll call later",positive,negative
ham,Yeah I can still give you a ride,positive,neutral
ham,Not getting anywhere with this damn job hunting over here!,positive,neutral
ham,Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.,positive,positive
ham,LOL ... No just was busy,positive,positive
ham,Or i go home first lar ü wait 4 me lor.. I put down my stuff first..,positive,positive
ham,"Aight no rush, I'll ask jay",positive,neutral
ham,"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon",positive,positive
ham,I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?,positive,negative
ham,My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.,positive,positive
ham,Lol yes. But it will add some spice to your day.,positive,positive
ham,Ok no prob. Take ur time.,positive,positive
ham,Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-),positive,positive
ham,"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch...",positive,positive
spam,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.,negative,positive
ham,"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*",positive,positive
ham,Think + da. You wil do.,positive,neutral
spam,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",negative,positive
spam,This is the 2nd time we have tried to contact u. U have won the £1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm,negative,neutral
ham,"Yo, you around? Just got my car back",positive,neutral
ham,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.",positive,negative
ham,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though",positive,negative
spam,tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,negative,negative
ham,"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!",positive,positive
ham,Dont talk to him ever ok its my word.,positive,positive
ham,I place all ur points on e cultures module already.,positive,neutral
ham,Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.,positive,positive
ham,"Sir, I am waiting for your mail.",positive,neutral
ham,Have you finished work yet? :),positive,positive
ham,One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -,positive,positive
ham,Oh yes I can speak txt 2 u no! Hmm. Did u get  email?,positive,neutral
ham,How r ü going to send it to me?,positive,neutral
ham,"Me not waking up until 4 in the afternoon, sup",positive,neutral
ham,I will reach ur home in  &lt;#&gt;  minutes,positive,neutral
ham,Well good morning mr . Hows london treatin' ya treacle?,positive,positive
spam,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.,negative,positive
ham,Ok.ok ok..then..whats ur todays plan,positive,neutral
ham,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,positive,positive
ham,Hello. They are going to the village pub at 8 so either come here or there accordingly. Ok?,positive,positive
spam,"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 £3 ",negative,positive
ham,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,positive,positive
ham,"Goodmorning,my grandfather expired..so am on leave today.",positive,neutral
ham,Reverse is cheating. That is not mathematics.,positive,neutral
ham,I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...,positive,positive
ham,Are you planning to come chennai?,positive,neutral
ham,No. I.ll meet you in the library,positive,neutral
spam,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,negative,positive
ham,Huh? 6 also cannot? Then only how many mistakes?,positive,positive
ham,WHAT TIME U WRKIN?,positive,neutral
ham,Hi. I'm sorry i missed your call. Can you pls call back.,positive,negative
ham,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...",positive,positive
ham,No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch,positive,positive
ham,"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back.",positive,negative
ham,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,positive,positive
spam,"Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary",negative,neutral
ham,Same. Wana plan a trip sometme then,positive,neutral
ham,HI ITS KATE CAN U GIVE ME A RING ASAP XXX,positive,neutral
ham,Check audrey's status right now,positive,positive
ham,Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;,positive,positive
ham,Lol its ok I didn't remember til last nite,positive,positive
ham,S:-)kallis wont play in first two odi:-),positive,positive
ham,Hope you are having a great day.,positive,positive
ham,Come to my home for one last time i wont do anything. Trust me.,positive,neutral
ham,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,positive,neutral
ham,Dear good morning how you feeling dear,positive,positive
ham,I will see in half an hour,positive,negative
ham,"Cool, text me when you're ready",positive,positive
ham,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",positive,positive
ham,Oh wow thats gay. Will firmware update help,positive,positive
ham,"Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ... I LOVE YOU! Can you hear it ? I screamed it across the sea for all the world to hear. Ahmad al Hallaq is loved ! and owned ! *possessive passionate kiss*",positive,positive
ham,Yes.he have good crickiting mind,positive,positive
ham,Please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..,positive,neutral
ham,In that case I guess I'll see you at campus lodge,positive,neutral
ham,Shant disturb u anymore... Jia you...,positive,neutral
spam,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",negative,positive
ham,And now electricity just went out fml.,positive,neutral
ham,What time. I‘m out until prob 3 or so,positive,neutral
ham,Will it help if we propose going back again tomorrow,positive,neutral
ham,Do you still have the grinder?,positive,neutral
ham,"Madam,regret disturbance.might receive a reference check from DLF Premarica.kindly be informed.Rgds,Rakhesh,Kerala.",positive,neutral
ham,Haha... Hope ü can hear the receipt sound... Gd luck!,positive,positive
ham,Beerage?,positive,neutral
ham,will you like to be spoiled? :),positive,positive
ham,aathi..where are you dear..,positive,neutral
ham,645,positive,neutral
ham,And pls pls drink plenty plenty water,positive,neutral
spam,As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP,negative,neutral
ham,Sorry da thangam.it's my mistake.,positive,negative
spam,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16",negative,positive
ham,Ugh its been a long day. I'm exhausted. Just want to cuddle up and take a nap,positive,negative
spam,"accordingly. I repeat, just text the word ok on your mobile phone and send",negative,positive
ham,Just send a text. We'll skype later.,positive,neutral
ham,Yo come over carlos will be here soon,positive,neutral
ham,"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas...",positive,positive
ham,En chikku nange bakra msg kalstiya..then had tea/coffee?,positive,neutral
spam,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,negative,positive
ham,Lmao!nice 1,positive,neutral
ham,Then ü wait 4 me at bus stop aft ur lect lar. If i dun c ü then i go get my car then come back n pick ü.,positive,neutral
ham,Ok i found dis pierre cardin one which looks normal costs 20 its on sale.,positive,positive
ham,Thanks for looking out for me. I really appreciate.,positive,positive
ham,To day class is there are no class.,positive,neutral
ham,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,positive,neutral
ham,"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else",positive,neutral
ham,i dnt wnt to tlk wid u,positive,neutral
ham,Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th,positive,negative
ham,I am going to film 2day da. At 6pm. Sorry da.,positive,negative
ham,"Yeah, I'll leave in a couple minutes &amp; let you know when I get to mu",positive,neutral
ham,I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?,positive,positive
ham,i cant talk to you now.i will call when i can.dont keep calling.,positive,neutral
ham,"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. ",positive,neutral
ham,I tagged MY friends that you seemed to count as YOUR friends.,positive,neutral
ham,Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.,positive,positive
ham,Did either of you have any idea's? Do you know of anyplaces doing something?,positive,neutral
spam,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw,negative,positive
ham,"Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same.",positive,neutral
ham,"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK.",positive,positive
ham,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola",positive,positive
ham,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,positive,positive
spam,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",negative,neutral
ham,"I shall book chez jules for half eight, if that's ok with you?",positive,positive
ham,"Im sorry bout last nite it wasnt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx",positive,negative
ham,O ic lol. Should play 9 doors sometime yo,positive,positive
ham,Apart from the one i told you about yesterday?,positive,neutral
ham,I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?,positive,positive
ham,MMM ... Fuck .... Merry Christmas to me,positive,negative
ham,hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?,positive,positive
ham,"Ok., is any problem to u frm him? Wats matter?",positive,neutral
ham,Watching telugu movie..wat abt u?,positive,neutral
ham,"I hav almost reached. Call, i m unable to connect u.",positive,negative
ham,"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.",positive,neutral
spam,Money i have won wining number 946 wot do i do next,negative,neutral
spam,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,negative,positive
ham,Well. You know what i mean. Texting,positive,negative
ham,Probably a couple hours tops,positive,neutral
ham,K.:)do it at evening da:)urgent:),positive,positive
spam,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION",negative,positive
ham,Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?,positive,positive
ham,Ok,positive,positive
ham,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx,positive,neutral
ham,We left already we at orchard now.,positive,neutral
ham,Sent me de webadres for geting salary slip,positive,neutral
ham,Have you bookedthe hut? And also your time off? How are you by the way?,positive,neutral
ham,For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..,positive,positive
ham,I will send them to your email. Do you mind  &lt;#&gt;  times per night?,positive,neutral
ham,Y lei?,positive,neutral
ham,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,positive,negative
ham,Lol your always so convincing.,positive,positive
ham,"Sorry, I'll call later",positive,negative
ham,"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around",positive,positive
ham,Howz that persons story,positive,neutral
ham,"Sorry chikku, my cell got some problem thts y i was nt able to reply u or msg u..",positive,neutral
spam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,negative,positive
ham,Yeah so basically any time next week you can get away from your mom &amp; get up before 3,positive,neutral
ham,Thanx 4 sending me home...,positive,neutral
ham,Went to ganesh dress shop,positive,neutral
ham,"Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?",positive,negative
ham,"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well.",positive,positive
spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,negative,positive
ham,on a Tuesday night r u 4 real,positive,positive
ham,When are you going to ride your bike?,positive,neutral
ham,Oh god i am happy to see your message after 3 days,positive,positive
ham,I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him,positive,positive
ham,Wat r u doing?,positive,neutral
ham,Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx,positive,positive
ham,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.,positive,positive
ham,"Just making dinner, you ?",positive,neutral
ham,Will ü b going to esplanade fr home?,positive,neutral
ham,Cos i want it to be your thing,positive,neutral
ham,All e best 4 ur driving tmr :-),positive,positive
ham,"U wake up already? Wat u doing? U picking us up later rite? I'm taking sq825, reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon...",positive,neutral
ham,I will take care of financial problem.i will help:),positive,positive
ham,Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.,positive,negative
ham,Ok leave no need to ask,positive,positive
ham,Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.,positive,negative
ham,"Call me, i am senthil from hsbc.",positive,neutral
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,negative,neutral
ham,"Did you say bold, then torch later. Or one torch and 2bold?",positive,positive
ham,If u dun drive then how i go 2 sch.,positive,neutral
ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da",positive,positive
ham,If you were/are free i can give. Otherwise nalla adi entey nattil kittum,positive,positive
ham,"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ? ",positive,positive
ham,Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.,positive,neutral
spam,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",negative,positive
ham,"No, but you told me you were going, before you got drunk!",positive,negative
ham,Already am squatting is the new way of walking,positive,positive
ham,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*,positive,positive
ham,Dear how is chechi. Did you talk to her,positive,neutral
spam,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",negative,positive
ham,what is your account number?,positive,neutral
ham,It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,positive,positive
ham," said kiss, kiss, i can't do the sound effects! He is a gorgeous man isn't he! Kind of person who needs a smile to brighten his day! ",positive,positive
ham,Happy new years melody!,positive,positive
ham,"Sorry, I can't text &amp; drive coherently, see you in twenty",positive,neutral
ham,Aiya we discuss later lar... Pick ü up at 4 is it?,positive,neutral
ham,Goodmorning today i am late for  &lt;DECIMAL&gt; min.,positive,negative
ham,In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8,positive,neutral
ham,7 lor... Change 2 suntec... Wat time u coming?,positive,neutral
ham,Am i that much bad to avoid like this?,positive,negative
ham,This is all just creepy and crazy to me.,positive,negative
ham,No. But we'll do medical missions to nigeria,positive,neutral
ham,"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)",positive,positive
ham,"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! ",positive,positive
ham,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.,positive,negative
ham,"A cute thought for friendship: ""Its not necessary to share every secret with ur close Frnd, but watever u shared should be true""....",positive,positive
ham,"I didnt get ur full msg..sometext is missing, send it again",positive,positive
ham,Yo! Howz u? girls never rang after india. L,positive,neutral
spam,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",negative,positive
ham,I WILL CAL YOU SIR. In meeting,positive,neutral
ham,Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!,positive,positive
ham,Nt joking seriously i told,positive,negative
ham,Do have a nice day today. I love you so dearly.,positive,positive
ham,"Sorry, I'll call later",positive,negative
ham,Okie,positive,neutral
ham,Oh k:)after that placement there ah?,positive,neutral
ham,Mmm thats better now i got a roast down me! id b better if i had a few drinks down me 2! Good indian?,positive,positive
ham,I could ask carlos if we could get more if anybody else can chip in,positive,positive
ham,Im on gloucesterroad what are uup to later?,positive,neutral
ham,What's a feathery bowa? Is that something guys have that I don't know about?,positive,neutral
spam,"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X",negative,positive
spam,INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,negative,negative
ham,Keep my payasam there if rinu brings,positive,neutral
ham,"It,,s a taxt massage....tie-pos argh ok! Lool!",positive,positive
ham,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money.",positive,negative
ham,Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one,positive,negative
ham,Im just wondering what your doing right now?,positive,positive
ham,"I av a new number,  . Wil u only use this one,ta.",positive,positive
ham,"Sorry, I'll call later",positive,negative
ham,Lmao. Take a pic and send it to me.,positive,positive
ham,What's nannys address?,positive,neutral
ham,You said not now. No problem. When you can. Let me know.,positive,neutral
ham,How many licks does it take to get to the center of a tootsie pop?,positive,positive
ham,"Damn, poor zac doesn't stand a chance",positive,negative
ham,Actually getting ready to leave the house.,positive,positive
ham,"Aight will do, thanks again for comin out",positive,positive
ham,Ok,positive,positive
ham,My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...,positive,negative
ham,Give me a sec to think think about it,positive,negative
ham,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!",positive,positive
ham,"I'd say that's a good sign but, well, you know my track record at reading women",positive,positive
spam,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18,negative,negative
ham,"I'm outside islands, head towards hard rock and you'll run into me",positive,negative
ham,"Yeah why not, is the gang all ready",positive,positive
ham,Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color,positive,positive
ham,I dont. Can you send it to me. Plus how's mode.,positive,neutral
ham,Yup i've finished c ü there...,positive,neutral
ham,Dude while were makin those weirdy brownies my sister made awesome cookies. I took pics.,positive,positive
ham,Ok but tell me half an hr b4 u come i need 2 prepare.,positive,positive
ham,Ok good then i later come find ü... C lucky i told ü to go earlier... Later pple take finish ü no more again...,positive,positive
ham,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not,positive,positive
ham,Mm umma ask vava also to come tell him can play later together,positive,neutral
ham,Headin towards busetop,positive,neutral
ham,It's ok i noe u're busy but i'm really too bored so i msg u. I oso dunno wat colour she choose 4 me one.,positive,positive
ham,I dont know ask to my brother. Nothing problem some thing that. Just i told .,positive,neutral
ham,"Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that",positive,positive
spam,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.,negative,neutral
spam,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.",negative,positive
ham,Me too. Mark is taking forever to pick up my prescription and the pain is coming back.,positive,neutral
ham,Ok...,positive,positive
ham,X2  &lt;#&gt; . Are you going to get that,positive,neutral
ham,No calls..messages..missed calls,positive,neutral
ham,Pete can you please ring meive hardly gotany credit,positive,negative
ham,"K I'm ready,  &lt;#&gt; ?",positive,positive
ham,Love it! Daddy will make you scream with pleasure! I am going to slap your ass with my dick!,positive,positive
spam,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk",negative,positive
